task,embedding,kernel,R,R2,kendalltau,log_loss,SE
log_GFP,X_random_4_5.pkl,Matern5/2,0.623701513389,0.387280979517,0.442208215605,302.030566552,0.930694848878
log_GFP,X_random_2_3.pkl,Matern5/2,0.593780147437,0.350702187704,0.413518800261,306.299913792,0.986256520673
log_GFP,X_P450_all_3_5.pkl,Matern5/2,0.568459612109,0.317719189777,0.397000652032,314.173540218,1.03635633028
log_GFP,X_P450_all_1_7.pkl,Matern5/2,0.34551337941,0.116474351096,0.240773744838,341.844755606,1.34203891637
log_GFP,X_P450_data_4_4.pkl,Matern5/2,0.456059591294,0.207632046351,0.323103673115,328.786625829,1.20357414773
log_GFP,X_P450_data_4_6.pkl,Matern5/2,0.447434091126,0.199768017811,0.332840686807,329.131664763,1.21551928181
log_GFP,X_P450_all_1_5.pkl,Matern5/2,0.437769327832,0.191383369682,0.307976526842,333.567593575,1.22825521552
log_GFP,X_random_2_1.pkl,Matern5/2,0.609400983315,0.370084996244,0.431688763312,303.594833197,0.956814836211
log_GFP,X_P450_all_3_7.pkl,Matern5/2,0.482230800317,0.2295110708,0.327363616605,329.424288946,1.17034081455
log_GFP,X_P450_all_5_1.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_random_4_7.pkl,Matern5/2,0.632246162185,0.396290319943,0.442903716583,297.756029202,0.917010033415
log_GFP,X_P450_data_2_1.pkl,Matern5/2,0.585536850739,0.337474835781,0.408302542925,308.039892426,1.00634832114
log_GFP,X_random_4_6.pkl,Matern5/2,0.62221681091,0.383176555096,0.436122582047,299.452162277,0.936929299807
log_GFP,X_P450_all_3_6.pkl,Matern5/2,0.549144216001,0.293316832961,0.389871767007,309.977617485,1.07342250096
log_GFP,X_P450_all_1_4.pkl,Matern5/2,0.369128070039,0.130675988184,0.240947620083,339.899902305,1.32046721704
log_GFP,X_P450_data_4_7.pkl,Matern5/2,0.406648478996,0.163292979195,0.307802651597,332.556561772,1.27092335679
log_GFP,X_P450_data_4_3.pkl,Matern5/2,0.467703847771,0.218062377765,0.326233427516,327.710150535,1.18773090573
log_GFP,X_random_2_4.pkl,Matern5/2,0.586133043899,0.342629543537,0.424125190176,311.472912656,0.998518533262
log_GFP,X_P450_all_3_2.pkl,Matern5/2,0.298928417525,0.0884084603997,0.188611171484,340.821415454,1.38466984348
log_GFP,X_P450_all_5_4.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_random_4_2.pkl,Matern5/2,0.632233153175,0.396842749909,0.444381656162,299.985372457,0.916170915146
log_GFP,X_P450_data_2_5.pkl,Matern5/2,0.583972339636,0.339243922916,0.411693110193,307.325847803,1.00366115095
log_GFP,X_P450_data_2_4.pkl,Matern5/2,0.534461215169,0.282868080386,0.370136926755,315.923228565,1.08929372394
log_GFP,X_random_4_3.pkl,Matern5/2,0.641127243143,0.408100042495,0.448293849163,297.85216562,0.899071553331
log_GFP,X_P450_all_5_5.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
