task,embedding,kernel,R,R2,kendalltau,log_loss,SE
T50,X_random_1_6.pkl,Matern5/2,0.597801625401,0.357349098831,0.426487687498,714.214144369,21.2985258269
T50,X_random_1_7.pkl,Matern5/2,0.513938560627,0.264096284692,0.339828360575,731.188169626,24.3890800714
T50,X_P450_data_5_2.pkl,Matern5/2,0.700991340925,0.487845018127,0.505375185895,686.643374115,16.9736727809
T50,X_P450_all_2_3.pkl,Matern5/2,0.723031117678,0.522116798648,0.515141554485,677.329037108,15.837848648
T50,X_random_3_5.pkl,Matern5/2,0.918941804648,0.842338851466,0.734884847753,537.025114944,5.22515418221
T50,X_random_5_3.pkl,Matern5/2,0.913962654341,0.834559514437,0.732683975958,545.703909857,5.48297442385
T50,X_P450_all_4_5.pkl,Matern5/2,0.368938926632,0.134085709075,0.258258549678,749.641999354,28.6978480161
T50,X_P450_data_1_6.pkl,Matern5/2,0.737243396061,0.543167993777,0.526145913459,674.580740964,15.1401768291
T50,X_P450_data_3_4.pkl,Matern5/2,0.620932469517,0.381202611685,0.452072822113,706.638786504,20.5079805111
T50,X_P450_data_4_5.pkl,Matern5/2,0.691910081751,0.475683511281,0.50221143269,691.648222542,17.3767254603
T50,X_P450_all_1_6.pkl,Matern5/2,0.742335393941,0.550748083148,0.525526918267,670.515345844,14.8889599881
T50,X_P450_all_3_4.pkl,Matern5/2,0.0941820155786,-0.0134020648182,0.0756197713454,767.861759409,33.5858395457
T50,X_random_2_2.pkl,Matern5/2,0.928768415577,0.861943465644,0.750772391022,522.984531485,4.57542447571
T50,X_random_4_4.pkl,Matern5/2,0.92825097587,0.86121741679,0.764596616984,524.137245739,4.59948694919
T50,X_P450_all_5_2.pkl,Matern5/2,0.1593568605,0.0248315564575,0.108117826923,764.636623452,32.3187133832
T50,X_P450_data_2_3.pkl,Matern5/2,0.836658007475,0.69841372566,0.624978812497,623.614213107,9.99507359498
T50,X_P450_data_2_2.pkl,Matern5/2,0.82382395981,0.678431242335,0.610673145831,627.394802945,10.6573265171
T50,X_P450_all_5_3.pkl,Matern5/2,0.231836852633,0.0506594131517,0.154748798076,760.491907199,31.4627350101
T50,X_random_4_5.pkl,Matern5/2,0.92707180165,0.858946585559,0.748571519227,525.425411491,4.67474609461
T50,X_random_2_3.pkl,Matern5/2,0.936303998016,0.876001400958,0.769961241984,508.346413349,4.10952098471
T50,X_P450_all_3_5.pkl,Matern5/2,0.354974692109,0.125881455299,0.228890666666,750.447451812,28.9697507095
T50,X_P450_all_1_7.pkl,Matern5/2,0.746175131864,0.556740558405,0.534124073715,669.720977418,14.6903593345
T50,X_P450_data_4_4.pkl,Matern5/2,0.635374307779,0.403061235716,0.456818451921,705.575479349,19.7835491478
T50,X_P450_data_4_6.pkl,Matern5/2,0.646698123989,0.417080578264,0.471674336536,700.528162603,19.3189246856
T50,X_P450_all_1_5.pkl,Matern5/2,0.745632047999,0.55560090607,0.527934121792,668.207345307,14.7281293192
T50,X_random_2_1.pkl,Matern5/2,0.932742708203,0.868931625499,0.768035479163,513.821339884,4.34382516903
T50,X_P450_all_3_7.pkl,Matern5/2,0.375075671326,0.140513958711,0.245809868589,748.668376917,28.4848050706
T50,X_P450_all_5_1.pkl,Matern5/2,0.0528792598932,-0.0028208579511,0.042710668269,767.942683903,33.2351606509
T50,X_random_4_7.pkl,Matern5/2,0.931835497462,0.86775567063,0.760057318907,518.705259018,4.38279828039
T50,X_P450_data_2_1.pkl,Matern5/2,0.830272269282,0.68800001748,0.636395834933,628.944638173,10.3402013031
T50,X_random_4_6.pkl,Matern5/2,0.922445483032,0.850571191207,0.745545320509,533.143001874,4.95232067295
T50,X_P450_all_3_6.pkl,Matern5/2,0.348254804265,0.121203365109,0.224351368589,750.845493076,29.1247904434
T50,X_P450_all_1_4.pkl,Matern5/2,0.716045349729,0.512316972837,0.512252910254,682.059502467,16.1626312675
T50,X_P450_data_4_7.pkl,Matern5/2,0.68422431495,0.467603269197,0.500216892626,688.976092911,17.6445181988
T50,X_P450_data_4_3.pkl,Matern5/2,0.594770714715,0.353336083018,0.431026985575,716.548831148,21.4315238835
T50,X_random_2_4.pkl,Matern5/2,0.924532369697,0.854461477794,0.759231991984,526.2757017,4.82339006818
T50,X_P450_all_3_2.pkl,Matern5/2,0.0228420243172,-0.0118517559205,0.0207019503204,768.935897769,33.5344597156
T50,X_P450_all_5_4.pkl,Matern5/2,0.315452864592,0.0976405905978,0.213966004807,754.296196453,29.9057002041
T50,X_random_4_2.pkl,Matern5/2,0.929493864958,0.863104519243,0.759988541663,522.102514303,4.53694521734
T50,X_P450_data_2_5.pkl,Matern5/2,0.796740645374,0.632949181713,0.59361638942,643.638428472,12.1646780839
T50,X_P450_data_2_4.pkl,Matern5/2,0.835817748666,0.69719041247,0.63481395833,623.858595927,10.0356162403
T50,X_random_4_3.pkl,Matern5/2,0.930006844169,0.864549154945,0.758612996791,519.958050851,4.48906757374
T50,X_P450_all_5_5.pkl,Matern5/2,0.389397450434,0.149590160195,0.258464881409,747.126241928,28.1840045716
T50,X_P450_all_3_3.pkl,Matern5/2,0.323601013683,0.102444544337,0.20846382532,752.120250887,29.7464891416
T50,X_random_2_5.pkl,Matern5/2,0.918067599148,0.841686377121,0.741281131407,535.514940553,5.2467782734
T50,X_P450_all_1_1.pkl,Matern5/2,0.709301838503,0.502633546946,0.503724532049,685.148212749,16.4835561991
T50,X_P450_data_4_2.pkl,Matern5/2,0.600498264639,0.360025357556,0.427037905447,713.472353422,21.2098301361
T50,X_P450_all_1_3.pkl,Matern5/2,0.758527746114,0.575057827754,0.551799825318,664.624610984,14.083294389
T50,X_P450_all_3_1.pkl,Matern5/2,0.307754145435,0.0946945180008,0.226208354166,756.584155258,30.0033379779
T50,X_random_2_7.pkl,Matern5/2,0.927065226767,0.858172620261,0.747608637817,521.901688399,4.70039659919
